TimeGenerated,EventID,Computer,Provider,Channel,RecordID,Level,AccountName,AddServiceStatus,AdditionalInfo,Address,AddressLength,BackupPath,Binary,BitlockerUserInputTime,BootAppStatus,BootMenuPolicy,BootMode,BootStatusPolicy,BootType,BucketConfidenceLevel,BucketId,BugcheckCode,BugcheckInfoFromEFI,BugcheckParameter1,BugcheckParameter2,BugcheckParameter3,BugcheckParameter4,BuildVersion,CacheFlushNeeded,CacheFlushSupported,Caption,ChannelPath,Checkpoint,CheckpointStatus,ClientProcessId,ClientProcessStartKey,ComputerName,Config,ConnectedStandbyInProgress,CorruptionActionState,CountNew,CountOld,CsEntryScenarioInstanceId,CurrentStratumNumber,DCName,Data_text,Data_text_0,Data_text_1,Data_text_2,Data_text_3,Data_text_4,Data_text_5,Data_text_6,Default SD String:,DeviceAttributes,DeviceInstanceID,DeviceName,DeviceNameLength,DeviceObject,DeviceTime,DeviceVersionMajor,DeviceVersionMinor,DirtyPages,DisabledLoadOption,DomainPeer,DriveName,DriverDescription,DriverFileName,DriverName,DriverNameLength,DriverProvider,DriverVersion,DwordVal,EnableDisableReason,Enabled,EnabledFeatures,EnabledNew,EntryCount,ErrorCode,ErrorDescription,ErrorMessage,ErrorString,ExhaustionEventInfo_Time,FailureName,FailureNameLength,FilePath,FinalStatus,Flags,GPOCNName,Group,GroupName,HardwareEnabled,HardwarePresent,HiveName,HiveNameLength,HostOSName,HostOSbuildversion,HostOSmajorversion,HostOSminorversion,HostOSservicepackName,HostOSservicepackmajorversion,HostOSservicepackminorversion,HostOSwasWindowsPE,IdleImplementation,IdleStateCount,ImageName,ImagePath,InstallStatus,Installwasanupgrade,InternalInfo,IsDriverOEM,IsTestConfig,KDCRealm,KeysUpdated,LastBootGood,LastBootId,LastShutdownGood,LoadOptions,MajorVersion,MaximumPerformancePercent,Message,MinimumPasswordLength,MinimumPasswordLengthAudit,MinimumPerformancePercent,MinimumThrottlePercent,MinorVersion,Name,NewSchemeGuid,NewSize,NewTime,NicFName,NicFNameLen,NicName,NicNameLen,NominalFrequency,NonPagedPoolInfo_Tag_1_Name,NonPagedPoolInfo_Tag_1_PoolUsed,NonPagedPoolInfo_Tag_2_Name,NonPagedPoolInfo_Tag_2_PoolUsed,NonPagedPoolInfo_Tag_3_Name,NonPagedPoolInfo_Tag_3_PoolUsed,NormalProcessId,NotAffectedAtom,NotAffectedRdclNo,Number,NumberOfGroupPolicyObjects,OSEditionID,OSName,OSbuildversion,OSmajorversion,OSminorversion,OSservicepackName,OSservicepackmajorversion,OSservicepackminorversion,OldSchemeGuid,OldTime,Operation,OriginalSize,OwnerService,PagedPoolInfo_Tag_1_Name,PagedPoolInfo_Tag_1_PoolUsed,PagedPoolInfo_Tag_2_Name,PagedPoolInfo_Tag_2_PoolUsed,PagedPoolInfo_Tag_3_Name,PagedPoolInfo_Tag_3_PoolUsed,ParentHypervisorFlushes,PerformanceImplementation,Policy,PortFName,PortFNameLen,PortName,PortNameLen,PowerButtonTimestamp,PrimaryService,Problems,ProcessID,ProcessInfo_Process_1_CommitCharge,ProcessInfo_Process_1_CreationTime,ProcessInfo_Process_1_HandleCount,ProcessInfo_Process_1_ID,ProcessInfo_Process_1_Name,ProcessInfo_Process_1_TypeInfo,ProcessInfo_Process_1_Version,ProcessInfo_Process_2_CommitCharge,ProcessInfo_Process_2_CreationTime,ProcessInfo_Process_2_HandleCount,ProcessInfo_Process_2_ID,ProcessInfo_Process_2_Name,ProcessInfo_Process_2_TypeInfo,ProcessInfo_Process_2_Version,ProcessInfo_Process_3_CommitCharge,ProcessInfo_Process_3_CreationTime,ProcessInfo_Process_3_HandleCount,ProcessInfo_Process_3_ID,ProcessInfo_Process_3_Name,ProcessInfo_Process_3_TypeInfo,ProcessInfo_Process_3_Version,ProcessInfo_Process_4_CommitCharge,ProcessInfo_Process_4_CreationTime,ProcessInfo_Process_4_HandleCount,ProcessInfo_Process_4_ID,ProcessInfo_Process_4_Name,ProcessInfo_Process_4_TypeInfo,ProcessInfo_Process_4_Version,ProcessInfo_Process_5_CommitCharge,ProcessInfo_Process_5_CreationTime,ProcessInfo_Process_5_HandleCount,ProcessInfo_Process_5_ID,ProcessInfo_Process_5_Name,ProcessInfo_Process_5_TypeInfo,ProcessInfo_Process_5_Version,ProcessInfo_Process_6_CommitCharge,ProcessInfo_Process_6_CreationTime,ProcessInfo_Process_6_HandleCount,ProcessInfo_Process_6_ID,ProcessInfo_Process_6_Name,ProcessInfo_Process_6_TypeInfo,ProcessInfo_Process_6_Version,ProcessName,ProcessPath,ProcessPid,ProcessingMode,ProcessingTimeInMilliseconds,PublisherGuid,QfeVersion,QueryName,Reason,RebootOption,RetryMinutes,SchedulerType,Server,ServiceName,ServiceType,ServiceVersion,SetupClass,ShutdownActionType,ShutdownEventCode,ShutdownReason,SleepInProgress,SmtEnabled,StartTime,StartType,State,Status,StopTime,SubjectDomainName,SubjectUserName,SupportInfo1,SupportInfo2,SwitchFName,SwitchFNameLen,SwitchName,SwitchNameLen,SystemInfo_NonPagedPoolUsage,SystemInfo_PagedPoolUsage,SystemInfo_PhysicalMemorySize,SystemInfo_PhysicalMemoryUsage,SystemInfo_ProcessCommitCharge,SystemInfo_Processes,SystemInfo_SystemCommitCharge,SystemInfo_SystemCommitLimit,SystemSleepTransitionsToOn,TSId,TimeOffsetSeconds,TimeSource,TimeSourceRefId,TrustletIdentity,UpdateReason,UpdateService,UpdateType,UpgradeDevice,Url,UserSid,VMId,VMIdLen,VMName,VMNameLen,Version,VsmPolicy,attributes_Name,attributes_xmlns,error,errorCode,param1,param10,param11,param2,param3,param4,param5,param6,param7,param8,param9,serviceGuid,spn1,spn2,updateGuid,updateRevisionNumber,updateTitle
2026-01-27T22:29:41.290490Z,"{'#attributes': {'Qualifiers': 0}, '#text': 10016}",DC01.garfield.htb,Microsoft-Windows-DistributedCOM,System,10220,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machine-default,Unavailable,Unavailable,Local,Activation,{F87B28F1-DA9A-4F35-8EC0-800EFCF26B83},{0868DC9B-D9A2-4F64-9362-133CEA201299},NT AUTHORITY,NETWORK SERVICE,S-1-5-20,LocalHost (Using LRPC),,,,,,
2026-01-27T22:29:41.290490Z,"{'#attributes': {'Qualifiers': 0}, '#text': 10016}",DC01.garfield.htb,Microsoft-Windows-DistributedCOM,System,10221,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machine-default,Unavailable,Unavailable,Local,Activation,{F87B28F1-DA9A-4F35-8EC0-800EFCF26B83},{0868DC9B-D9A2-4F64-9362-133CEA201299},NT AUTHORITY,NETWORK SERVICE,S-1-5-20,LocalHost (Using LRPC),,,,,,
2026-01-27T22:30:07.184516Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,10222,4,,,,,,,540072007500730074006500640049006E007300740061006C006C00650072002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows Modules Installer,,,stopped,,,,,,,,,,,,,
2026-01-27T22:30:11.365402Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,10223,4,,,,,,,7300700070007300760063002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Software Protection,,,running,,,,,,,,,,,,,
2026-01-27T22:30:12.084161Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,10224,4,,,,,,,43004400500055007300650072005300760063005F003400370036006200650031002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Connected Devices Platform User Service_476be1,,,stopped,,,,,,,,,,,,,
2026-01-27T22:30:12.115478Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,10225,4,,,,,,,570070006E00550073006500720053006500720076006900630065005F003400370036006200650031002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows Push Notifications User Service_476be1,,,stopped,,,,,,,,,,,,,
2026-01-27T22:30:12.242330Z,7002,DC01.garfield.htb,Microsoft-Windows-Winlogon,System,10226,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,S-1-5-21-2502726253-3859040611-225969357-3105,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-27T22:30:41.366816Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,10227,4,,,,,,,7300700070007300760063002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Software Protection,,,running,,,,,,,,,,,,,
2026-01-27T22:31:11.379277Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,10228,4,,,,,,,7300700070007300760063002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Software Protection,,,running,,,,,,,,,,,,,
2026-01-27T22:31:12.136078Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,10229,4,,,,,,,5300630044006500760069006300650045006E0075006D002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Smart Card Device Enumeration Service,,,stopped,,,,,,,,,,,,,
2026-01-27T22:31:40.516771Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,10230,4,,,,,,,57005000440042007500730045006E0075006D002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portable Device Enumerator Service,,,stopped,,,,,,,,,,,,,
2026-01-27T22:31:40.594885Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,10231,4,,,,,,,5300630044006500760069006300650045006E0075006D002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Smart Card Device Enumeration Service,,,running,,,,,,,,,,,,,
2026-01-27T22:31:40.743320Z,7001,DC01.garfield.htb,Microsoft-Windows-Winlogon,System,10232,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,S-1-5-21-2502726253-3859040611-225969357-3105,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-27T22:31:41.391772Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,10233,4,,,,,,,7300700070007300760063002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Software Protection,,,running,,,,,,,,,,,,,
2026-01-27T22:31:41.423030Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,10234,4,,,,,,,570070006E00550073006500720053006500720076006900630065005F003400610032006400390037002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows Push Notifications User Service_4a2d97,,,running,,,,,,,,,,,,,
2026-01-27T22:31:41.423030Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,10235,4,,,,,,,43004400500055007300650072005300760063005F003400610032006400390037002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Connected Devices Platform User Service_4a2d97,,,running,,,,,,,,,,,,,
2026-01-27T22:31:42.063630Z,"{'#attributes': {'Qualifiers': 0}, '#text': 10016}",DC01.garfield.htb,Microsoft-Windows-DistributedCOM,System,10236,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machine-default,Unavailable,Unavailable,Local,Activation,{F87B28F1-DA9A-4F35-8EC0-800EFCF26B83},{0868DC9B-D9A2-4F64-9362-133CEA201299},NT AUTHORITY,NETWORK SERVICE,S-1-5-20,LocalHost (Using LRPC),,,,,,
2026-01-27T22:31:42.063630Z,"{'#attributes': {'Qualifiers': 0}, '#text': 10016}",DC01.garfield.htb,Microsoft-Windows-DistributedCOM,System,10237,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machine-default,Unavailable,Unavailable,Local,Activation,{F87B28F1-DA9A-4F35-8EC0-800EFCF26B83},{0868DC9B-D9A2-4F64-9362-133CEA201299},NT AUTHORITY,NETWORK SERVICE,S-1-5-20,LocalHost (Using LRPC),,,,,,
2026-01-27T22:32:11.993508Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,10238,4,,,,,,,43004400500055007300650072005300760063005F003400610032006400390037002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Connected Devices Platform User Service_4a2d97,,,stopped,,,,,,,,,,,,,
2026-01-27T22:32:12.009208Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,10239,4,,,,,,,570070006E00550073006500720053006500720076006900630065005F003400610032006400390037002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows Push Notifications User Service_4a2d97,,,stopped,,,,,,,,,,,,,
2026-01-27T22:32:12.076563Z,7002,DC01.garfield.htb,Microsoft-Windows-Winlogon,System,10240,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,S-1-5-21-2502726253-3859040611-225969357-3105,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-27T22:32:12.102873Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,10241,4,,,,,,,7300700070007300760063002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Software Protection,,,running,,,,,,,,,,,,,
2026-01-27T22:32:42.104047Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,10242,4,,,,,,,7300700070007300760063002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Software Protection,,,running,,,,,,,,,,,,,
2026-01-27T22:33:12.039545Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,10243,4,,,,,,,5300630044006500760069006300650045006E0075006D002F0031000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Smart Card Device Enumeration Service,,,stopped,,,,,,,,,,,,,
2026-01-27T22:33:12.117663Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,10244,4,,,,,,,7300700070007300760063002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Software Protection,,,running,,,,,,,,,,,,,
2026-01-27T22:33:40.163197Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 7036}",DC01.garfield.htb,Service Control Manager,System,10245,4,,,,,,,5300630044006500760069006300650045006E0075006D002F0034000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Smart Card Device Enumeration Service,,,running,,,,,,,,,,,,,
