TimeGenerated,EventID,Computer,Provider,Channel,RecordID,Level,AccessList,AccessMask,AdditionalInfo,AdditionalInfo2,AdvancedOptions,AppCorrelationID,AttributeLDAPDisplayName,AttributeSyntaxOID,AttributeValue,ClientProcessId,ClientProcessStartKey,CommandLine,ConfigAccessPolicy,DSName,DSType,DisableIntegrityChecks,FlightSigning,HandleId,HypervisorDebug,HypervisorLaunchType,HypervisorLoadOptions,KernelDebug,LoadOptions,MandatoryLabel,NewProcessId,NewProcessName,NewTime,ObjectClass,ObjectDN,ObjectGUID,ObjectName,ObjectServer,ObjectType,OpCorrelationID,OperationType,ParentProcessName,PreviousTime,ProcessId,ProcessName,Properties,RemoteEventLogging,SubjectDomainName,SubjectLogonId,SubjectUserName,SubjectUserSid,TargetDomainName,TargetLogonId,TargetProcessId,TargetProcessName,TargetUserName,TargetUserSid,TestSigning,TokenElevationType,VsmLaunchType,attributes_xmlns
2026-02-25T01:24:07.311575Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,27411,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{26d97369-6070-11d1-a9c6-0000f80367c1}
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x3fa40,DC01$,S-1-5-18,,,,,,,,,,
2026-02-25T01:24:07.311623Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,27412,0,"%%1538
				",0x20000,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%1538
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x3fa40,DC01$,S-1-5-18,,,,,,,,,,
2026-02-25T01:24:07.311723Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,27413,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{bf9679e5-0de6-11d0-a285-00aa003049e2}
			{bf9679e7-0de6-11d0-a285-00aa003049e2}
		{771727b1-31b8-4cdf-ae62-4fe39fadf89e}
			{bf967a77-0de6-11d0-a285-00aa003049e2}
			{bf967a70-0de6-11d0-a285-00aa003049e2}
			{bf967a6f-0de6-11d0-a285-00aa003049e2}
			{bf967a78-0de6-11d0-a285-00aa003049e2}
			{e0fa1e69-9b45-11d0-afdd-00c04fd930c9}
			{675a15fe-3b70-11d2-90cc-00c04fd91ab1}
			{aa12854c-d8fc-4d5e-91ca-368b8d829bee}
			{c79f2199-6da1-46ff-923c-1f3f800c721e}
			{7bea2088-8ce2-423c-b191-66ec506b1595}
			{0dc063c1-52d9-4456-9e15-9c2434aafd94}
			{5c5b7ad2-20fa-44bb-beb3-34b9c0f65579}
			{27d93c40-065a-43c0-bdd8-cdf2c7d120aa}
			{ff9e5552-7db7-4138-8888-05ce320a0323}
			{13361665-916c-4de7-a59d-b1ebbd0de129}
			{80b70aab-8959-4ec0-8e93-126e76df3aca}
			{8f4e317f-28d7-442c-a6df-1f491f97b326}
			{29869b7c-64c4-42fe-97d5-fbc2fa124160}
			{03d4c32e-e217-4a61-9699-7bbc4729a026}
			{f6b0f0be-a8e4-4468-8fd9-c3c47b8722f9}
			{3443d8cd-e5b6-4f3b-b098-659a0214a079}
			{b7673e6d-cad9-4e9e-b31a-63e8098fdd63}
			{28c458f5-602d-4ac9-a77c-b3f1be503a7e}
			{285c6964-c11a-499e-96d8-bf7c75a223c6}
			{ba340d47-2181-4ca0-a2f6-fae4479dab2a}
			{aff16770-9622-4fbc-a128-3088777605b9}
			{387d9432-a6d1-4474-82cd-0a89aae084ae}
			{19195a55-6da0-11d0-afd3-00c04fd930c9}
",,PIRATE,0x3fa40,DC01$,S-1-5-18,,,,,,,,,,
2026-02-25T01:27:07.332710Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,27414,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{26d97369-6070-11d1-a9c6-0000f80367c1}
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x3fa40,DC01$,S-1-5-18,,,,,,,,,,
2026-02-25T01:27:07.332721Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,27415,0,"%%1538
				",0x20000,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%1538
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x3fa40,DC01$,S-1-5-18,,,,,,,,,,
2026-02-25T01:27:07.332816Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,27416,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{bf9679e5-0de6-11d0-a285-00aa003049e2}
			{bf9679e7-0de6-11d0-a285-00aa003049e2}
		{771727b1-31b8-4cdf-ae62-4fe39fadf89e}
			{bf967a77-0de6-11d0-a285-00aa003049e2}
			{bf967a70-0de6-11d0-a285-00aa003049e2}
			{bf967a6f-0de6-11d0-a285-00aa003049e2}
			{bf967a78-0de6-11d0-a285-00aa003049e2}
			{e0fa1e69-9b45-11d0-afdd-00c04fd930c9}
			{675a15fe-3b70-11d2-90cc-00c04fd91ab1}
			{aa12854c-d8fc-4d5e-91ca-368b8d829bee}
			{c79f2199-6da1-46ff-923c-1f3f800c721e}
			{7bea2088-8ce2-423c-b191-66ec506b1595}
			{0dc063c1-52d9-4456-9e15-9c2434aafd94}
			{5c5b7ad2-20fa-44bb-beb3-34b9c0f65579}
			{27d93c40-065a-43c0-bdd8-cdf2c7d120aa}
			{ff9e5552-7db7-4138-8888-05ce320a0323}
			{13361665-916c-4de7-a59d-b1ebbd0de129}
			{80b70aab-8959-4ec0-8e93-126e76df3aca}
			{8f4e317f-28d7-442c-a6df-1f491f97b326}
			{29869b7c-64c4-42fe-97d5-fbc2fa124160}
			{03d4c32e-e217-4a61-9699-7bbc4729a026}
			{f6b0f0be-a8e4-4468-8fd9-c3c47b8722f9}
			{3443d8cd-e5b6-4f3b-b098-659a0214a079}
			{b7673e6d-cad9-4e9e-b31a-63e8098fdd63}
			{28c458f5-602d-4ac9-a77c-b3f1be503a7e}
			{285c6964-c11a-499e-96d8-bf7c75a223c6}
			{ba340d47-2181-4ca0-a2f6-fae4479dab2a}
			{aff16770-9622-4fbc-a128-3088777605b9}
			{387d9432-a6d1-4474-82cd-0a89aae084ae}
			{19195a55-6da0-11d0-afd3-00c04fd930c9}
",,PIRATE,0x3fa40,DC01$,S-1-5-18,,,,,,,,,,
2026-02-25T01:27:07.347730Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,27417,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{26d97369-6070-11d1-a9c6-0000f80367c1}
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x3fa40,DC01$,S-1-5-18,,,,,,,,,,
2026-02-25T01:27:07.347740Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,27418,0,"%%1538
				",0x20000,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%1538
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x3fa40,DC01$,S-1-5-18,,,,,,,,,,
2026-02-25T01:27:07.347825Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,27419,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{bf9679e5-0de6-11d0-a285-00aa003049e2}
			{bf9679e7-0de6-11d0-a285-00aa003049e2}
		{771727b1-31b8-4cdf-ae62-4fe39fadf89e}
			{bf967a77-0de6-11d0-a285-00aa003049e2}
			{bf967a70-0de6-11d0-a285-00aa003049e2}
			{bf967a6f-0de6-11d0-a285-00aa003049e2}
			{bf967a78-0de6-11d0-a285-00aa003049e2}
			{e0fa1e69-9b45-11d0-afdd-00c04fd930c9}
			{675a15fe-3b70-11d2-90cc-00c04fd91ab1}
			{aa12854c-d8fc-4d5e-91ca-368b8d829bee}
			{c79f2199-6da1-46ff-923c-1f3f800c721e}
			{7bea2088-8ce2-423c-b191-66ec506b1595}
			{0dc063c1-52d9-4456-9e15-9c2434aafd94}
			{5c5b7ad2-20fa-44bb-beb3-34b9c0f65579}
			{27d93c40-065a-43c0-bdd8-cdf2c7d120aa}
			{ff9e5552-7db7-4138-8888-05ce320a0323}
			{13361665-916c-4de7-a59d-b1ebbd0de129}
			{80b70aab-8959-4ec0-8e93-126e76df3aca}
			{8f4e317f-28d7-442c-a6df-1f491f97b326}
			{29869b7c-64c4-42fe-97d5-fbc2fa124160}
			{03d4c32e-e217-4a61-9699-7bbc4729a026}
			{f6b0f0be-a8e4-4468-8fd9-c3c47b8722f9}
			{3443d8cd-e5b6-4f3b-b098-659a0214a079}
			{b7673e6d-cad9-4e9e-b31a-63e8098fdd63}
			{28c458f5-602d-4ac9-a77c-b3f1be503a7e}
			{285c6964-c11a-499e-96d8-bf7c75a223c6}
			{ba340d47-2181-4ca0-a2f6-fae4479dab2a}
			{aff16770-9622-4fbc-a128-3088777605b9}
			{387d9432-a6d1-4474-82cd-0a89aae084ae}
			{19195a55-6da0-11d0-afd3-00c04fd930c9}
",,PIRATE,0x3fa40,DC01$,S-1-5-18,,,,,,,,,,
2026-02-25T01:28:43.296232Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,27420,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{aff6283f-b417-4237-bc64-56914d112ba3},DS,%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{bf9679e5-0de6-11d0-a285-00aa003049e2}
	{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x3fa40,DC01$,S-1-5-18,,,,,,,,,,
2026-02-25T01:28:43.296246Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,27421,0,"%%7682
				",0x4,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7682
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x3fa40,DC01$,S-1-5-18,,,,,,,,,,
2026-02-25T01:28:43.296255Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,27422,0,"%%1538
				",0x20000,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{aff6283f-b417-4237-bc64-56914d112ba3},DS,%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%1538
	{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x3fa40,DC01$,S-1-5-18,,,,,,,,,,
2026-02-25T01:28:43.296350Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,27423,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{aff6283f-b417-4237-bc64-56914d112ba3},DS,%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
	{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{bf9679e5-0de6-11d0-a285-00aa003049e2}
			{bf9679e7-0de6-11d0-a285-00aa003049e2}
		{771727b1-31b8-4cdf-ae62-4fe39fadf89e}
			{bf967a77-0de6-11d0-a285-00aa003049e2}
			{bf967a70-0de6-11d0-a285-00aa003049e2}
			{bf967a6f-0de6-11d0-a285-00aa003049e2}
			{bf967a78-0de6-11d0-a285-00aa003049e2}
			{e0fa1e69-9b45-11d0-afdd-00c04fd930c9}
			{675a15fe-3b70-11d2-90cc-00c04fd91ab1}
			{aa12854c-d8fc-4d5e-91ca-368b8d829bee}
			{c79f2199-6da1-46ff-923c-1f3f800c721e}
			{7bea2088-8ce2-423c-b191-66ec506b1595}
			{0dc063c1-52d9-4456-9e15-9c2434aafd94}
			{5c5b7ad2-20fa-44bb-beb3-34b9c0f65579}
			{27d93c40-065a-43c0-bdd8-cdf2c7d120aa}
			{ff9e5552-7db7-4138-8888-05ce320a0323}
			{13361665-916c-4de7-a59d-b1ebbd0de129}
			{80b70aab-8959-4ec0-8e93-126e76df3aca}
			{8f4e317f-28d7-442c-a6df-1f491f97b326}
			{29869b7c-64c4-42fe-97d5-fbc2fa124160}
			{03d4c32e-e217-4a61-9699-7bbc4729a026}
			{f6b0f0be-a8e4-4468-8fd9-c3c47b8722f9}
			{3443d8cd-e5b6-4f3b-b098-659a0214a079}
			{b7673e6d-cad9-4e9e-b31a-63e8098fdd63}
			{28c458f5-602d-4ac9-a77c-b3f1be503a7e}
			{285c6964-c11a-499e-96d8-bf7c75a223c6}
			{ba340d47-2181-4ca0-a2f6-fae4479dab2a}
			{aff16770-9622-4fbc-a128-3088777605b9}
			{387d9432-a6d1-4474-82cd-0a89aae084ae}
			{19195a55-6da0-11d0-afd3-00c04fd930c9}
",,PIRATE,0x3fa40,DC01$,S-1-5-18,,,,,,,,,,
2026-02-25T01:28:43.301092Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,27424,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{aff6283f-b417-4237-bc64-56914d112ba3},DS,%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{bf9679e5-0de6-11d0-a285-00aa003049e2}
	{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x3fa40,DC01$,S-1-5-18,,,,,,,,,,
2026-02-25T01:28:43.301102Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,27425,0,"%%7682
				",0x4,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7682
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x3fa40,DC01$,S-1-5-18,,,,,,,,,,
2026-02-25T01:28:43.301108Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,27426,0,"%%1538
				",0x20000,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{aff6283f-b417-4237-bc64-56914d112ba3},DS,%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%1538
	{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x3fa40,DC01$,S-1-5-18,,,,,,,,,,
2026-02-25T01:28:43.301196Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,27427,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{aff6283f-b417-4237-bc64-56914d112ba3},DS,%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
	{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{bf9679e5-0de6-11d0-a285-00aa003049e2}
			{bf9679e7-0de6-11d0-a285-00aa003049e2}
		{771727b1-31b8-4cdf-ae62-4fe39fadf89e}
			{bf967a77-0de6-11d0-a285-00aa003049e2}
			{bf967a70-0de6-11d0-a285-00aa003049e2}
			{bf967a6f-0de6-11d0-a285-00aa003049e2}
			{bf967a78-0de6-11d0-a285-00aa003049e2}
			{e0fa1e69-9b45-11d0-afdd-00c04fd930c9}
			{675a15fe-3b70-11d2-90cc-00c04fd91ab1}
			{aa12854c-d8fc-4d5e-91ca-368b8d829bee}
			{c79f2199-6da1-46ff-923c-1f3f800c721e}
			{7bea2088-8ce2-423c-b191-66ec506b1595}
			{0dc063c1-52d9-4456-9e15-9c2434aafd94}
			{5c5b7ad2-20fa-44bb-beb3-34b9c0f65579}
			{27d93c40-065a-43c0-bdd8-cdf2c7d120aa}
			{ff9e5552-7db7-4138-8888-05ce320a0323}
			{13361665-916c-4de7-a59d-b1ebbd0de129}
			{80b70aab-8959-4ec0-8e93-126e76df3aca}
			{8f4e317f-28d7-442c-a6df-1f491f97b326}
			{29869b7c-64c4-42fe-97d5-fbc2fa124160}
			{03d4c32e-e217-4a61-9699-7bbc4729a026}
			{f6b0f0be-a8e4-4468-8fd9-c3c47b8722f9}
			{3443d8cd-e5b6-4f3b-b098-659a0214a079}
			{b7673e6d-cad9-4e9e-b31a-63e8098fdd63}
			{28c458f5-602d-4ac9-a77c-b3f1be503a7e}
			{285c6964-c11a-499e-96d8-bf7c75a223c6}
			{ba340d47-2181-4ca0-a2f6-fae4479dab2a}
			{aff16770-9622-4fbc-a128-3088777605b9}
			{387d9432-a6d1-4474-82cd-0a89aae084ae}
			{19195a55-6da0-11d0-afd3-00c04fd930c9}
",,PIRATE,0x3fa40,DC01$,S-1-5-18,,,,,,,,,,
2026-02-25T01:28:43.310030Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,27428,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{aff6283f-b417-4237-bc64-56914d112ba3},DS,%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{26d97369-6070-11d1-a9c6-0000f80367c1}
	{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x3fa40,DC01$,S-1-5-18,,,,,,,,,,
2026-02-25T01:28:43.310039Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,27429,0,"%%7682
				",0x4,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7682
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x3fa40,DC01$,S-1-5-18,,,,,,,,,,
2026-02-25T01:28:43.310045Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,27430,0,"%%1538
				",0x20000,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{aff6283f-b417-4237-bc64-56914d112ba3},DS,%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%1538
	{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x3fa40,DC01$,S-1-5-18,,,,,,,,,,
2026-02-25T01:28:43.310059Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,27431,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{aff6283f-b417-4237-bc64-56914d112ba3},DS,%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
		{771727b1-31b8-4cdf-ae62-4fe39fadf89e}
			{bf967a77-0de6-11d0-a285-00aa003049e2}
			{e0fa1e69-9b45-11d0-afdd-00c04fd930c9}
	{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x3fa40,DC01$,S-1-5-18,,,,,,,,,,
2026-02-25T01:28:43.310471Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,27432,0,"%%7685
				",0x20,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{aff6283f-b417-4237-bc64-56914d112ba3},DS,%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7685
		{771727b1-31b8-4cdf-ae62-4fe39fadf89e}
			{e0fa1e69-9b45-11d0-afdd-00c04fd930c9}
			{d5eb2eb7-be4e-463b-a214-634a44d7392e}
	{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x395cf9,DC01$,S-1-5-21-4107424128-4158083573-1300325248-1000,,,,,,,,,,
2026-02-25T01:28:43.322361Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,27433,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{aff6283f-b417-4237-bc64-56914d112ba3},DS,%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{bf9679e5-0de6-11d0-a285-00aa003049e2}
	{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x3fa40,DC01$,S-1-5-18,,,,,,,,,,
2026-02-25T01:28:43.322370Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,27434,0,"%%7682
				",0x4,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{afff0694-70ff-4985-9456-bb96e5b03812},DS,%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7682
	{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x3fa40,DC01$,S-1-5-18,,,,,,,,,,
2026-02-25T01:28:43.322412Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,27435,0,"%%1538
				",0x20000,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{aff6283f-b417-4237-bc64-56914d112ba3},DS,%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%1538
	{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}
",,PIRATE,0x3fa40,DC01$,S-1-5-18,,,,,,,,,,
2026-02-25T01:28:43.322498Z,4662,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,27436,0,"%%7684
				",0x10,-,,,,,,,,,,,,,,,0x0,,,,,,,,,,,,,%{aff6283f-b417-4237-bc64-56914d112ba3},DS,%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9},,Object Access,,,,,"%%7684
	{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}
		{e48d0154-bcf8-11d1-8702-00c04fb96050}
			{bf9679e5-0de6-11d0-a285-00aa003049e2}
			{bf9679e7-0de6-11d0-a285-00aa003049e2}
		{771727b1-31b8-4cdf-ae62-4fe39fadf89e}
			{bf967a77-0de6-11d0-a285-00aa003049e2}
			{bf967a70-0de6-11d0-a285-00aa003049e2}
			{bf967a6f-0de6-11d0-a285-00aa003049e2}
			{bf967a78-0de6-11d0-a285-00aa003049e2}
			{e0fa1e69-9b45-11d0-afdd-00c04fd930c9}
			{675a15fe-3b70-11d2-90cc-00c04fd91ab1}
			{aa12854c-d8fc-4d5e-91ca-368b8d829bee}
			{c79f2199-6da1-46ff-923c-1f3f800c721e}
			{7bea2088-8ce2-423c-b191-66ec506b1595}
			{0dc063c1-52d9-4456-9e15-9c2434aafd94}
			{5c5b7ad2-20fa-44bb-beb3-34b9c0f65579}
			{27d93c40-065a-43c0-bdd8-cdf2c7d120aa}
			{ff9e5552-7db7-4138-8888-05ce320a0323}
			{13361665-916c-4de7-a59d-b1ebbd0de129}
			{80b70aab-8959-4ec0-8e93-126e76df3aca}
			{8f4e317f-28d7-442c-a6df-1f491f97b326}
			{29869b7c-64c4-42fe-97d5-fbc2fa124160}
			{03d4c32e-e217-4a61-9699-7bbc4729a026}
			{f6b0f0be-a8e4-4468-8fd9-c3c47b8722f9}
			{3443d8cd-e5b6-4f3b-b098-659a0214a079}
			{b7673e6d-cad9-4e9e-b31a-63e8098fdd63}
			{28c458f5-602d-4ac9-a77c-b3f1be503a7e}
			{285c6964-c11a-499e-96d8-bf7c75a223c6}
			{ba340d47-2181-4ca0-a2f6-fae4479dab2a}
			{aff16770-9622-4fbc-a128-3088777605b9}
			{387d9432-a6d1-4474-82cd-0a89aae084ae}
			{19195a55-6da0-11d0-afd3-00c04fd930c9}
",,PIRATE,0x3fa40,DC01$,S-1-5-18,,,,,,,,,,
2026-02-25T01:28:49.686816Z,5136,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,27437,0,,,,,,-,dnsRecord,2.5.5.10,%%14672,,,,,pirate.htb,%%14676,,,,,,,,,,,,,dnsNode,"DC=dc01,DC=pirate.htb,cn=MicrosoftDNS,DC=DomainDnsZones,DC=pirate,DC=htb",AFF6283F-B417-4237-BC64-56914D112BA3,,,,18501539-5324-414E-ADC8-F41ECB457E93,%%14675,,,,,,,PIRATE,0x395cf9,DC01$,S-1-5-21-4107424128-4158083573-1300325248-1000,,,,,,,,,,
2026-02-25T01:28:49.687343Z,5136,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,27438,0,,,,,,-,dnsRecord,2.5.5.10,%%14672,,,,,pirate.htb,%%14676,,,,,,,,,,,,,dnsNode,"DC=dc01,DC=pirate.htb,cn=MicrosoftDNS,DC=DomainDnsZones,DC=pirate,DC=htb",AFF6283F-B417-4237-BC64-56914D112BA3,,,,18501539-5324-414E-ADC8-F41ECB457E93,%%14675,,,,,,,PIRATE,0x395cf9,DC01$,S-1-5-21-4107424128-4158083573-1300325248-1000,,,,,,,,,,
2026-02-25T01:28:49.687742Z,5136,DC01.pirate.htb,Microsoft-Windows-Security-Auditing,Security,27439,0,,,,,,-,dnsRecord,2.5.5.10,%%14672,,,,,pirate.htb,%%14676,,,,,,,,,,,,,dnsNode,"DC=dc01,DC=pirate.htb,cn=MicrosoftDNS,DC=DomainDnsZones,DC=pirate,DC=htb",AFF6283F-B417-4237-BC64-56914D112BA3,,,,18501539-5324-414E-ADC8-F41ECB457E93,%%14674,,,,,,,PIRATE,0x395cf9,DC01$,S-1-5-21-4107424128-4158083573-1300325248-1000,,,,,,,,,,
